"ID","NR","Eligible","Exclude_reason","ID_P","ID_subgroup","ID_iv","ID_dv","ID_report","ID_Wave","Authors","AUTHO0","AUTHO1","Pub_Year","Title","Journal","Doi","Pub_type","Design","Waves","Age_measure","Age_m_iv","Age_sd_iv","Age_m_dv","Age_sd_dv","male","N","N_m","N_f","SES","SES0","Country","P_Instrument","P_INS0","P_OBS","P_PR","P_SPR","P_CR","P_MIX","P_Inv","P_pos","P_Neg","P_Inc","P_War","P_Acc","P_Sen","P_Sup","P_Mon_poor","P_Mon","P_dir","P_Dem","P_Aut","P_prot","P_Con","P_Str_Con","P_B_Con","P_P_Con","P_Pun","P_Dis_indu","P_Dis","P_C_Dis","P_I_Dis","P_Hos","P_cor_pun","P_har","P_Rej","PB_instrument","PB_OBS","PB_PR","PB_PR_WHOM","PB_CR","PB_TR","PB_FR","PB_MIX","PB_PB","PB_toM","PB_toF","PB_toFR","PB_toFAM","PB_toSTR","PB_Alt","PB_Emp","PB_Sym","PB_com","PB_coop","PB_sha","M_IV","M_IV_SD","M_DV","M_DV_SD","R","R_m_f","B","ID_Copy","Eligible_copy","Lableparenting_copy","P_W","P_S","P_P","P_C","P_I","P_H","P_po","P_ne","filter_."
54,55,"yes","same sample as 55 but more waves (2), bespreek met Nicole en Caspar wat van welke studie we kunnen invoegen.+ foutje in correlatietabel? zie aantekeningen, check ook leeftijd!                                                                                ","mother","b                                                                                                   ","sensitivity                                                                                         ","sharing                                                                                             ","                                                                                                    ","2-2                                                                                                 ","Van Berkel, S. R., Van der Pol, L. D., Groeneveld, M. G., Hallers-Haalboom, E. T., Endendijk, J. J., Mesman, J., & Bakermans-Kranenburg, M. J.                                                                                                                 ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2015,"To share or not to share: Parental, sibling, and situational influences on sharing with a younger sibling                                                                                                                                                      ","International Journal of Behavioral Development                                                                                                                                                                                                                ","10.1177/0165025414537925                                                                                                                                                                                                                                       ","journal article","cross",1,"Years",4,-0.3,4,-0.3,52.32,302,NA,NA,"high educational level (81% mothers, 77% fathers)                                                                                                                                                                                                              ","                                                ","Netherlands                                                                                                                                                                                                                                                    ","Emotional Availability Scales (EAS; Biringen 2008)                                                                                                                                                                                                             ","                                                ","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Sharing observation of treats (raisins)                                                                                                                                                        ","Ja","Nee","0","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja",24.52,2.81,5.39,7.26,-0.06,-0.04,NA,55,"yes","sensitivity                                                                                         ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Selected"
54,55,"yes","same sample as 55 but more waves (2), bespreek met Nicole en Caspar wat van welke studie we kunnen invoegen.+ foutje in correlatietabel? zie aantekeningen, check ook leeftijd!                                                                                ","father","b                                                                                                   ","sensitivity                                                                                         ","sharing                                                                                             ","                                                                                                    ","2-2                                                                                                 ","Van Berkel, S. R., Van der Pol, L. D., Groeneveld, M. G., Hallers-Haalboom, E. T., Endendijk, J. J., Mesman, J., & Bakermans-Kranenburg, M. J.                                                                                                                 ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2015,"To share or not to share: Parental, sibling, and situational influences on sharing with a younger sibling                                                                                                                                                      ","International Journal of Behavioral Development                                                                                                                                                                                                                ","10.1177/0165025414537925                                                                                                                                                                                                                                       ","journal article","cross",1,"Years",4,-0.3,4,-0.3,52.32,302,NA,NA,"high educational level (81% mothers, 77% fathers)                                                                                                                                                                                                              ","                                                ","Netherlands                                                                                                                                                                                                                                                    ","Emotional Availability Scales (EAS; Biringen 2008)                                                                                                                                                                                                             ","                                                ","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Sharing observation of treats (raisins)                                                                                                                                                        ","Ja","Nee","0","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja",23.86,3.06,5.39,7.26,-0.07,-0.04,NA,55,"yes","sensitivity                                                                                         ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Selected"
56,56,"no","No parenting behavior                                                                                                                                                                                                                                          ",NA,"                                                                                                    ","                                                                                                    ","                                                                                                    ","                                                                                                    ","                                                                                                    ","VOLLING, B., & BELSKY, J.                                                                                                                                                                                                                                      ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",1992,"The contribution of mother-child and father-child relationships to the quality of sibling interaction - a longitudinal-study.                                                                                                                                  ","Child Development                                                                                                                                                                                                                                              ","10.2307/1131528                                                                                                                                                                                                                                                ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"                                                                                                                                                                                                                                                               ","                                                ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ","                                                ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"                                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,"no","                                                                                                    ",NA,NA,NA,NA,NA,NA,NA,NA,"Not Selected"
57,57,"yes","                                                                                                                                                                                                                                                               ","mother","                                                                                                    ","warmth                                                                                              ","PB                                                                                                  ","                                                                                                    ","2-4                                                                                                 ","Williams & Berthelsen                                                                                                                                                                                                                                          ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2017,"The development of prosocial behaviour in early childhood: Contributions of early parenting and self-Regulation.                                                                                                                                               ","International Journal of Early Childhood                                                                                                                                                                                                                       ","                                                                                                                                                                                                                                                               ","journal article","longitudinal",2,"Months",33.9,2.88,81.86,3.48,51,4007,NA,NA,"LSAC? variable has a mean is 0, SD is 1? sample mean is -,33 (SD = 2,2)                                                                                                                                                                                        ","                                                ","Australia                                                                                                                                                                                                                                                      ","Child rearing questionnaire (6)                                                                                                                                                                                                                                ","                                                ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","SDQ (5)                                                                                                                                                                                        ","Nee","Nee","0","Nee","Ja","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee",NA,NA,NA,NA,0.04,-0.11,NA,57,"yes","warmth                                                                                              ","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Selected"
57,57,"yes","                                                                                                                                                                                                                                                               ","mother","                                                                                                    ","hostility                                                                                           ","PB                                                                                                  ","                                                                                                    ","2-4                                                                                                 ","Williams & Berthelsen                                                                                                                                                                                                                                          ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2017,"The development of prosocial behaviour in early childhood: Contributions of early parenting and self-Regulation.                                                                                                                                               ","International Journal of Early Childhood                                                                                                                                                                                                                       ","                                                                                                                                                                                                                                                               ","journal article","longitudinal",2,"Months",33.9,2.88,81.86,3.48,51,4007,NA,NA,"LSAC? variable has a mean is 0, SD is 1? sample mean is -,33 (SD = 2,2)                                                                                                                                                                                        ","                                                ","Australia                                                                                                                                                                                                                                                      ","adapted items from Early Childhood Longitudinal Study of hildren, Birth Cohort (5),                                                                                                                                                                            ","                                                ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","SDQ (5)                                                                                                                                                                                        ","Nee","Nee","0","Nee","Ja","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee",NA,NA,NA,NA,-0.1,0.38,NA,57,"yes","hostility                                                                                           ","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Selected"
57,57,"yes","                                                                                                                                                                                                                                                               ","father","                                                                                                    ","warmth                                                                                              ","PB                                                                                                  ","                                                                                                    ","2-4                                                                                                 ","Williams & Berthelsen                                                                                                                                                                                                                                          ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2017,"The development of prosocial behaviour in early childhood: Contributions of early parenting and self-Regulation.                                                                                                                                               ","International Journal of Early Childhood                                                                                                                                                                                                                       ","                                                                                                                                                                                                                                                               ","journal article","longitudinal",2,"Months",33.9,2.88,81.86,3.48,51,4007,NA,NA,"LSAC? variable has a mean is 0, SD is 1? sample mean is -,33 (SD = 2,2)                                                                                                                                                                                        ","                                                ","Australia                                                                                                                                                                                                                                                      ","Child rearing questionnaire (6)                                                                                                                                                                                                                                ","                                                ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","SDQ (5)                                                                                                                                                                                        ","Nee","Nee","0","Nee","Ja","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee",NA,NA,NA,NA,0.03,-0.11,NA,57,"yes","warmth                                                                                              ","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Selected"
57,57,"yes","                                                                                                                                                                                                                                                               ","father","                                                                                                    ","hostility                                                                                           ","PB                                                                                                  ","                                                                                                    ","2-4                                                                                                 ","Williams & Berthelsen                                                                                                                                                                                                                                          ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2017,"The development of prosocial behaviour in early childhood: Contributions of early parenting and self-Regulation.                                                                                                                                               ","International Journal of Early Childhood                                                                                                                                                                                                                       ","                                                                                                                                                                                                                                                               ","journal article","longitudinal",2,"Months",33.9,2.88,81.86,3.48,51,4007,NA,NA,"LSAC? variable has a mean is 0, SD is 1? sample mean is -,33 (SD = 2,2)                                                                                                                                                                                        ","                                                ","Australia                                                                                                                                                                                                                                                      ","adapted items from Early Childhood Longitudinal Study of hildren, Birth Cohort (5),                                                                                                                                                                            ","                                                ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","SDQ (5)                                                                                                                                                                                        ","Nee","Nee","0","Nee","Ja","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee",NA,NA,NA,NA,-0.09,0.38,NA,57,"yes","hostility                                                                                           ","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Selected"
58,58,"yes","                                                                                                                                                                                                                                                               ","mother","                                                                                                    ","psy. control                                                                                        ","PB                                                                                                  ","PR-MR                                                                                               ","1-1                                                                                                 ","Xing, S., Gao, X., Song, X., Archer, M., Zhao, D., Zhang, M., . . . Liu, X.                                                                                                                                                                                    ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2017,"Chinese preschool children's socioemotional development: The effects of maternal and paternal psychological control.                                                                                                                                           ","Frontiers in Psychology                                                                                                                                                                                                                                        ","10.3389/fpsyg.2017.01818                                                                                                                                                                                                                                       ","journal article","cross",1,"Months",50,NA,50,NA,48,325,NA,NA,"Educatie moeders: 24,3% = 3 master of hoger, 63,1% bachelor or vocational college = 2, 10% secondary education or less = 1 (M=2,13, SD=0,58). Income:6,8% niet meer dan 6000, 11% tussen 6000 en 10000, 31,5% tussen 10000 en 20000, en 50,5% meer dan 20000 Yu","an per familie.                                 ","China                                                                                                                                                                                                                                                          ","chinese version of 18-item measure (Wang et al., 2007)                                                                                                                                                                                                         ","                                                ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","SDQ`                                                                                                                                                                                           ","Nee","Ja","mother","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee",2.13,0.59,1.47,0.38,-0.14,NA,NA,58,"yes","psy. control                                                                                        ","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Selected"
58,58,"yes","                                                                                                                                                                                                                                                               ","father","                                                                                                    ","psy. control                                                                                        ","PB                                                                                                  ","PR-MR                                                                                               ","1-1                                                                                                 ","Xing, S., Gao, X., Song, X., Archer, M., Zhao, D., Zhang, M., . . . Liu, X.                                                                                                                                                                                    ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2017,"Chinese preschool children's socioemotional development: The effects of maternal and paternal psychological control.                                                                                                                                           ","Frontiers in Psychology                                                                                                                                                                                                                                        ","10.3389/fpsyg.2017.01818                                                                                                                                                                                                                                       ","journal article","cross",1,"Months",50,NA,50,NA,48,325,NA,NA,"Educatie moeders: 24,3% = 3 master of hoger, 63,1% bachelor or vocational college = 2, 10% secondary education or less = 1 (M=2,13, SD=0,58). Income:6,8% niet meer dan 6000, 11% tussen 6000 en 10000, 31,5% tussen 10000 en 20000, en 50,5% meer dan 20000 Yu","an per familie.                                 ","China                                                                                                                                                                                                                                                          ","chinese version of 18-item measure (Wang et al., 2007)                                                                                                                                                                                                         ","                                                ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","SDQ`                                                                                                                                                                                           ","Nee","Ja","mother","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee",2.21,0.63,1.47,0.38,-0.08,NA,NA,58,"yes","psy. control                                                                                        ","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Selected"
59,59,"yes","                                                                                                                                                                                                                                                               ","mother","                                                                                                    ","warmth                                                                                              ","PB                                                                                                  ","                                                                                                    ","1-1                                                                                                 ","Zarra-Nezhad, M., Kiuru, N., Aunola, K., Zarra-Nezhad, M., Ahonen, T., Poikkeus, A., . . . Nurmi, J.                                                                                                                                                           ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2014,"Social withdrawal in children moderates the association between parenting styles and the children's own socioemotional development.                                                                                                                            ","Journal of Child Psychology and Psychiatry                                                                                                                                                                                                                     ","10.1111/jcpp.12251                                                                                                                                                                                                                                             ","journal article","longitudinal",NA,"Years",NA,NA,7,NA,50.96,314,279,182,"25% mothers had master or higher, 37% bachelor or vocational college degree, 31% secondary education, 7% no degree beyond comprehensive.                                                                                                                       ","                                                ","Finland                                                                                                                                                                                                                                                        ","Block's child rearing practices report CRPR (Aunola & Nurmi, 2004; Roberts et al. 1984)                                                                                                                                                                        ","                                                ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","SDQ`                                                                                                                                                                                           ","Nee","Nee","0","Nee","Ja","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee",4.27,0.45,2.19,0.52,0.205,0.306,NA,59,"yes","warmth                                                                                              ","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Selected"
59,59,"yes","                                                                                                                                                                                                                                                               ","mother","                                                                                                    ","beh. control                                                                                        ","PB                                                                                                  ","                                                                                                    ","1-1                                                                                                 ","Zarra-Nezhad, M., Kiuru, N., Aunola, K., Zarra-Nezhad, M., Ahonen, T., Poikkeus, A., . . . Nurmi, J.                                                                                                                                                           ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2014,"Social withdrawal in children moderates the association between parenting styles and the children's own socioemotional development.                                                                                                                            ","Journal of Child Psychology and Psychiatry                                                                                                                                                                                                                     ","10.1111/jcpp.12251                                                                                                                                                                                                                                             ","journal article","longitudinal",NA,"Years",NA,NA,7,NA,50.96,314,279,182,"25% mothers had master or higher, 37% bachelor or vocational college degree, 31% secondary education, 7% no degree beyond comprehensive.                                                                                                                       ","                                                ","Finland                                                                                                                                                                                                                                                        ","Block's child rearing practices report CRPR (Aunola & Nurmi, 2004; Roberts et al. 1984)                                                                                                                                                                        ","                                                ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","SDQ`                                                                                                                                                                                           ","Nee","Nee","0","Nee","Ja","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee",3.77,0.5,2.19,0.52,-0.117,0.201,NA,59,"yes","beh. control                                                                                        ","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Selected"
59,59,"yes","                                                                                                                                                                                                                                                               ","mother","                                                                                                    ","psyc. control                                                                                       ","PB                                                                                                  ","                                                                                                    ","1-1                                                                                                 ","Zarra-Nezhad, M., Kiuru, N., Aunola, K., Zarra-Nezhad, M., Ahonen, T., Poikkeus, A., . . . Nurmi, J.                                                                                                                                                           ","                                                                                                                                                                                                                                                               ","                                                                                                                                                                                                                                                               ",2014,"Social withdrawal in children moderates the association between parenting styles and the children's own socioemotional development.                                                                                                                            ","Journal of Child Psychology and Psychiatry                                                                                                                                                                                                                     ","10.1111/jcpp.12251                                                                                                                                                                                                                                             ","journal article","longitudinal",NA,"Years",NA,NA,7,NA,50.96,314,279,182,"25% mothers had master or higher, 37% bachelor or vocational college degree, 31% secondary education, 7% no degree beyond comprehensive.                                                                                                                       ","                                                ","Finland                                                                                                                                                                                                                                                        ","Block's child rearing practices report CRPR (Aunola & Nurmi, 2004; Roberts et al. 1984)                                                                                                                                                                        ","                                                ","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","SDQ`                                                                                                                                                                                           ","Nee","Nee","0","Nee","Ja","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee","Nee",2.57,0.68,2.19,0.52,-0.063,0.319,NA,59,"yes","psyc. control                                                                                       ","Nee","Nee","Ja","Nee","Nee","Nee","Nee","Nee","Selected"
